timestamp,run_type,operation,image_name,image_width,image_height,total_pixels,image_bytes,mask_size,processing_s,kernel_s,total_s,transfer_htod_s,transfer_dtoh_s,ram_before_mb,ram_after_mb,ram_used_mb,vram_total_mb,vram_before_mb,vram_after_mb,vram_used_mb,px_per_s_cpu,px_per_s_gpu_kernel,cpu_efficiency,gpu_efficiency,speedup_total_cpu_vs_gpu,speedup_kernel_cpu_vs_gpu,device_name_cpu,device_name_gpu,output_path
2025-11-17 09:22:25,CPU,negative-filter,image.jpg,7952,5304,42177408,126532224,27,150.746039,0.0,154.093055,0.0,0.0,152.934,273.402,120.469,0.0,0.0,0.0,0.0,279791.152403,0.0,279791.152403,0.0,0.0,0.0,"Intel64 Family 6 Model 154 Stepping 3, GenuineIntel",,neg_cpu_k27.png
2025-11-17 09:25:51,CPU,negative-filter,image.jpg,7952,5304,42177408,126532224,67,202.865086,0.0,206.427388,0.0,0.0,273.41,273.375,-0.035,0.0,0.0,0.0,0.0,207908.659571,0.0,207908.659571,0.0,0.0,0.0,"Intel64 Family 6 Model 154 Stepping 3, GenuineIntel",,neg_cpu_k67.png
2025-11-17 09:33:51,CPU,negative-filter,image.jpg,7952,5304,42177408,126532224,133,475.940647,0.0,479.264566,0.0,0.0,273.379,273.312,-0.066,0.0,0.0,0.0,0.0,88619.049939,0.0,88619.049939,0.0,0.0,0.0,"Intel64 Family 6 Model 154 Stepping 3, GenuineIntel",,neg_cpu_k133.png
2025-11-17 09:44:31,CPU,negative-filter,image.jpg,7952,5304,42177408,126532224,15,98.694936,0.0,102.014537,0.0,0.0,152.977,273.461,120.484,0.0,0.0,0.0,0.0,427351.28911,0.0,427351.28911,0.0,0.0,0.0,"Intel64 Family 6 Model 154 Stepping 3, GenuineIntel",,neg_cpu_k15.png
2025-11-17 09:47:09,CPU,negative-filter,image.jpg,7952,5304,42177408,126532224,53,154.865695,0.0,158.222142,0.0,0.0,273.477,273.824,0.348,0.0,0.0,0.0,0.0,272348.295786,0.0,272348.295786,0.0,0.0,0.0,"Intel64 Family 6 Model 154 Stepping 3, GenuineIntel",,neg_cpu_k53.png
2025-11-17 09:54:58,CPU,negative-filter,image.jpg,7952,5304,42177408,126532224,133,465.926111,0.0,469.240637,0.0,0.0,273.828,273.902,0.074,0.0,0.0,0.0,0.0,90523.812749,0.0,90523.812749,0.0,0.0,0.0,"Intel64 Family 6 Model 154 Stepping 3, GenuineIntel",,neg_cpu_k133.png
2025-11-17 10:24:23,GPU,negative-filter,image.jpg,7952,5304,42177408,126532224,15,0.0,0.055979,4.016013,0.016252,0.024986,296.508,418.133,121.625,4095.5,794.1,794.1,0.0,427351.28911,753449198.009586,,753449198.009586,25.401942,1763.067573,"Intel64 Family 6 Model 154 Stepping 3, GenuineIntel",NVIDIA GeForce RTX 3050 Laptop GPU,neg_gpu_k15.png
2025-11-17 10:24:27,GPU,negative-filter,image.jpg,7952,5304,42177408,126532224,53,0.0,0.452405,4.379628,0.016861,0.026268,419.219,418.953,-0.266,4095.5,794.1,794.1,0.0,272348.295786,93229252.619182,,93229252.619182,36.126849,342.31627,"Intel64 Family 6 Model 154 Stepping 3, GenuineIntel",NVIDIA GeForce RTX 3050 Laptop GPU,neg_gpu_k53.png
2025-11-17 10:24:34,GPU,negative-filter,image.jpg,7952,5304,42177408,126532224,133,0.0,2.246384,6.18756,0.017082,0.026037,419.168,419.438,0.27,4095.5,794.1,794.1,0.0,90523.812749,18775692.628805,,18775692.628805,75.83614,207.411642,"Intel64 Family 6 Model 154 Stepping 3, GenuineIntel",NVIDIA GeForce RTX 3050 Laptop GPU,neg_gpu_k133.png
